Cueanexo_EE,Sector_niveles
500095100,jardin
500095100,primario
500095200,jardin
500095200,primario
500095300,secundario
500095400,jardin
500095400,primario
500095500,primario
500095600,secundario
500095700,jardin
500095700,primario
500095800,jardin
500095800,primario
500095900,jardin
500095900,primario
500096000,jardin
500096000,primario
500096100,secundario
500096200,secundario
500096300,jardin
500096300,primario
500096700,jardin
500096700,primario
500096800,jardin
500096800,primario
500096900,jardin
500096900,primario
500097000,jardin
500097000,primario
500097100,jardin
500097100,primario
500097200,jardin
500097200,primario
500097300,jardin
500097300,primario
500097400,primario
500097500,jardin
500097500,primario
500097600,jardin
500097600,primario
500097700,jardin
500097700,primario
500097800,jardin
500097800,primario
500097900,secundario
500098000,secundario
500098200,secundario
500098300,primario
500098400,secundario
500098500,secundario
500098700,jardin
500098700,primario
500098800,jardin
500098800,primario
500098900,primario
500099000,jardin
500099000,primario
500099100,secundario
500099200,primario
500099300,primario
500099400,jardin
500099400,primario
500099500,primario
500099600,jardin
500099600,primario
500099700,primario
500100000,primario
500100100,jardin
500100100,primario
500100200,jardin
500100200,primario
500100300,jardin
500100300,primario
500100400,jardin
500100400,primario
500100500,primario
500100600,primario
500100700,jardin
500100700,primario
500100800,jardin
500100800,primario
500100900,jardin
500100900,primario
500101000,jardin
500101000,primario
500101100,jardin
500101100,primario
500101500,primario
500101600,secundario
500101700,primario
500101800,primario
500101900,secundario
500102000,jardin
500102000,primario
500102100,jardin
500102100,primario
500102200,jardin
500102200,primario
500102300,primario
500102400,jardin
500102400,primario
500102500,primario
500102600,primario
500102900,primario
500103000,jardin
500103000,primario
500103100,jardin
500103100,primario
500103200,secundario
500103400,jardin
500103400,primario
500103500,jardin
500103500,primario
500103600,jardin
500103600,primario
500103700,jardin
500103700,primario
500103800,jardin
500103800,primario
500103900,secundario
500104000,secundario
500104100,primario
500104200,jardin
500104200,primario
500104300,jardin
500104300,primario
500104400,jardin
500104400,primario
500104500,jardin
500104500,primario
500104600,jardin
500104600,primario
500104700,jardin
500104700,primario
500104800,jardin
500104800,primario
500105000,primario
500105200,primario
500105300,primario
500105400,secundario
500105500,secundario
500105600,primario
500105700,jardin
500105700,primario
500105800,jardin
500105800,primario
500105900,secundario
500106100,jardin
500106100,primario
500106200,secundario
500106400,secundario
500106500,secundario
500106600,secundario
500106700,secundario
500106800,primario
500106900,primario
500107200,jardin
500107200,primario
500107300,jardin
500107300,primario
500107400,secundario
500107500,secundario
500107600,jardin
500107600,primario
500107700,jardin
500107700,primario
500107800,jardin
500107800,primario
500107900,jardin
500107900,primario
500108000,jardin
500108000,primario
500108100,jardin
500108100,primario
500108200,jardin
500108200,primario
500108300,jardin
500108300,primario
500108400,jardin
500108400,primario
500108500,jardin
500108500,primario
500108600,secundario
500108700,primario
500108800,primario
500108900,secundario
500109300,secundario
500109400,jardin
500109400,primario
500109500,secundario
500109600,jardin
500109600,primario
500109700,secundario
500109800,secundario
500109900,secundario
500110000,secundario
500110100,secundario
500110200,jardin
500110300,primario
500110400,primario
500110500,primario
500110600,primario
500110700,secundario
500110900,primario
500111000,secundario
500111100,jardin
500111100,primario
500111200,jardin
500111200,primario
500111400,secundario
500111600,jardin
500111600,primario
500111700,primario
500111800,jardin
500111800,primario
500111900,secundario
500112000,jardin
500112000,primario
500112100,jardin
500112100,primario
500112200,jardin
500112200,primario
500112300,jardin
500112300,primario
500112400,primario
500112500,secundario
500112600,secundario
500112700,secundario
500112800,secundario
500112900,secundario
500113000,secundario
500113400,jardin
500113400,primario
500113500,primario
500113600,jardin
500113600,primario
500113700,jardin
500113700,primario
500113800,jardin
500113800,primario
500113900,primario
500114000,jardin
500114000,primario
500114100,jardin
500114100,primario
500114200,jardin
500114200,primario
500114300,secundario
500114400,secundario
500114500,jardin
500114500,primario
500114700,secundario
500114800,secundario
500114900,jardin
500114900,primario
500115000,secundario
500115100,primario
500115200,jardin
500115200,primario
500115400,jardin
500115400,primario
500115600,secundario
500115700,secundario
500115800,jardin
500115800,primario
500115900,secundario
500116200,secundario
500116300,primario
500116400,primario
500116500,secundario
500116600,primario
500116700,secundario
500116800,primario
500116900,secundario
500117000,jardin
500117000,primario
500117100,jardin
500117100,primario
500117300,jardin
500117300,primario
500117400,primario
500117500,primario
500117600,secundario
500117700,jardin
500117700,primario
500117800,primario
500117900,jardin
500117900,primario
500118000,jardin
500118100,primario
500118200,secundario
500118300,primario
500118400,jardin
500118400,primario
500118500,jardin
500118500,primario
500118800,secundario
500119000,jardin
500119000,primario
500119100,primario
500119300,secundario
500119400,secundario
500119500,jardin
500119500,primario
500119800,secundario
500120000,jardin
500120000,primario
500120100,jardin
500120100,primario
500120200,jardin
500120200,primario
500120300,primario
500120400,jardin
500120400,primario
500120500,primario
500120600,primario
500120700,secundario
500120800,jardin
500120800,primario
500121000,jardin
500121000,primario
500121100,jardin
500121100,primario
500121200,jardin
500121200,primario
500121300,jardin
500121300,primario
500121400,jardin
500121400,primario
500121500,jardin
500121500,primario
500121600,secundario
500121700,jardin
500121700,primario
500121800,jardin
500121800,primario
500122000,primario
500122100,primario
500122300,jardin
500122300,primario
500122600,primario
500122700,secundario
500122800,primario
500122900,primario
500123000,primario
500123100,jardin
500123100,primario
500123200,jardin
500123200,primario
500123300,secundario
500123400,secundario
500123500,secundario
500123600,jardin
500123600,primario
500123700,secundario
500123800,primario
500123900,jardin
500124100,secundario
500124200,jardin
500124200,primario
500124400,secundario
500124600,primario
500124700,primario
500124800,secundario
500124900,secundario
500125000,primario
500125100,primario
500125200,primario
500125300,secundario
500125400,jardin
500125400,primario
500125500,jardin
500125501,jardin
500126100,jardin
500126100,primario
500126700,jardin
500126700,primario
500126800,jardin
500126800,primario
500126900,jardin
500126900,primario
500127100,jardin
500127100,primario
500127200,jardin
500127200,primario
500127300,jardin
500127300,primario
500127400,jardin
500127400,primario
500127800,secundario
500127900,secundario
500128000,secundario
500128100,secundario
500128200,secundario
500130200,jardin
500130300,primario
500130400,secundario
500130700,jardin
500130700,primario
500130800,jardin
500130800,primario
500130900,jardin
500130900,primario
500131000,secundario
500131100,secundario
500131200,secundario
500131800,jardin
500131800,primario
500131900,jardin
500131900,primario
500132000,secundario
500132100,jardin
500132100,primario
500132200,jardin
500132200,primario
500132300,jardin
500133000,secundario
500133600,jardin
500133600,primario
500133700,primario
500134000,primario
500134200,primario
500134300,secundario
500134600,jardin
500134600,primario
500134900,jardin
500134900,primario
500135000,secundario
500135100,jardin
500135100,primario
500135200,secundario
500135300,secundario
500135400,jardin
500135400,primario
500135600,secundario
